;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;3.48;4.789;0.0;1054.01;45.73;0.0;0.05;4.78875
2018-01-01 01:00:00;3.48;4.789;0.0;1054.05;44.16;0.0;0.0;4.78875
2018-01-01 02:00:00;3.48;4.789;0.0;1054.08;42.24;0.0;0.01;4.78875
2018-01-01 03:00:00;3.48;4.789;0.0;1054.12;39.29;0.0;0.01;4.78875
2018-01-01 04:00:00;3.47;4.789;0.0;1054.15;36.0;0.0;0.01;4.78875
2018-01-01 05:00:00;3.47;4.789;0.0;1054.18;41.99;0.0;0.01;4.78875
2018-01-01 06:00:00;3.47;4.789;0.0;1054.22;42.25;0.0;0.01;4.78875
2018-01-01 07:00:00;3.47;4.789;0.0;1054.25;44.97;0.0;0.01;4.78875
2018-01-01 08:00:00;3.46;4.789;0.0;1054.28;45.0;0.0;0.0;4.78875
2018-01-01 09:00:00;3.46;4.789;0.0;1054.32;44.94;0.0;0.0;4.78875
2018-01-01 10:00:00;3.46;4.789;0.0;1054.35;45.04;0.0;0.01;4.78875
2018-01-01 11:00:00;3.46;4.789;4.93;1054.34;46.67;7.77;362.49;4.78875
2018-01-01 12:00:00;3.46;4.789;0.0;1054.37;46.99;0.0;0.01;4.78875
2018-01-01 13:00:00;3.45;4.789;0.0;1054.4;44.16;0.0;0.01;4.78875
2018-01-01 14:00:00;3.45;4.789;0.0;1054.43;45.26;0.0;0.0;4.78875
2018-01-01 15:00:00;3.45;4.789;22.0;1054.26;47.84;34.64;1656.96;4.78875
2018-01-01 16:00:00;3.45;4.789;0.0;1054.29;50.1;0.0;0.01;4.78875
2018-01-01 17:00:00;3.44;4.789;22.0;1054.11;54.3;34.64;1880.7;4.78875
2018-01-01 18:00:00;3.44;4.789;22.0;1053.92;51.91;34.64;1797.93;4.78875
2018-01-01 19:00:00;3.44;4.789;22.0;1053.73;51.38;34.64;1779.57;4.78875
2018-01-01 20:00:00;3.44;4.789;22.0;1053.53;49.2;34.64;1704.07;4.78875
2018-01-01 21:00:00;3.44;4.789;0.0;1053.57;45.73;0.0;0.0;4.78875
2018-01-01 22:00:00;3.43;4.789;0.0;1053.6;44.84;0.0;0.0;4.78875
2018-01-01 23:00:00;3.43;4.789;0.0;1053.64;38.11;0.0;0.02;4.78875
2018-01-02 00:00:00;3.43;4.853;0.01;1053.68;19.19;0.01;0.23;4.8533333333333335
2018-01-02 01:00:00;3.43;4.853;0.0;1053.71;14.99;0.0;0.0;4.8533333333333335
2018-01-02 02:00:00;3.42;4.853;0.0;1053.75;11.0;0.0;0.0;4.8533333333333335
2018-01-02 03:00:00;3.42;4.853;0.0;1053.79;10.0;0.0;0.0;4.8533333333333335
2018-01-02 04:00:00;3.42;4.853;0.0;1053.82;11.83;0.0;0.0;4.8533333333333335
2018-01-02 05:00:00;3.42;4.853;0.0;1053.86;14.99;0.0;0.0;4.8533333333333335
2018-01-02 06:00:00;3.42;4.853;0.0;1053.89;40.6;0.0;0.0;4.8533333333333335
2018-01-02 07:00:00;3.41;4.853;0.0;1053.93;46.99;0.0;0.0;4.8533333333333335
2018-01-02 08:00:00;3.41;4.853;0.52;1053.96;47.95;0.82;39.25;4.8533333333333335
2018-01-02 09:00:00;3.41;4.853;22.0;1053.76;49.9;34.64;1728.31;4.8533333333333335
2018-01-02 10:00:00;3.41;4.853;0.0;1053.8;50.0;0.0;0.0;4.8533333333333335
2018-01-02 11:00:00;3.41;4.853;0.0;1053.84;49.7;0.0;0.0;4.8533333333333335
2018-01-02 12:00:00;3.4;4.853;6.15;1053.81;48.16;9.69;466.51;4.8533333333333335
2018-01-02 13:00:00;3.4;4.853;0.0;1053.84;47.24;0.0;0.0;4.8533333333333335
2018-01-02 14:00:00;3.4;4.853;0.0;1053.88;46.1;0.0;0.0;4.8533333333333335
2018-01-02 15:00:00;3.4;4.853;0.0;1053.91;47.6;0.0;0.0;4.8533333333333335
2018-01-02 16:00:00;3.4;4.853;21.8;1053.72;50.45;34.31;1731.08;4.8533333333333335
2018-01-02 17:00:00;3.39;4.853;22.0;1053.52;54.9;34.63;1901.34;4.8533333333333335
2018-01-02 18:00:00;3.39;4.853;22.0;1053.31;57.18;34.64;1980.46;4.8533333333333335
